"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|5" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|5" "Riyad Mahrez|53577|26|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|5" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|5" "Miroslav Radović|50146|32|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286" "Xabi Alonso|50037|3|5"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.42857142857143" "Miroslav Radović|50146|32|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286" "Xabi Alonso|50037|3|4.28571428571428"
"Ángel Di María|52747|11|4" "Eduardo Salvio|50147|18|4.42857142857143" "Nicolás Gaitán|50147|10|4.71428571428571" "Richard Almeida|60609|20|4" "Saúl Ñíguez|50124|8|4.85714285714286"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Richard Almeida|60609|20|4.85714285714286" "Thiago Alcántara|50037|6|4.28571428571428"
"Ángel Di María|52747|11|4.28571428571428" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|5" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Riyad Mahrez|53577|26|5" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Riyad Mahrez|53577|26|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|5" "Saúl Ñíguez|50124|17|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Saúl Ñíguez|50124|8|4.85714285714286" "Thiago Alcántara|50037|6|4.42857142857143"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Saúl Ñíguez|50124|8|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|5" "Saúl Ñíguez|50124|17|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|5" "Nicolás Gaitán|50147|10|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286" "Thomas Lemar|50023|27|4.42857142857143"
"Ángel Di María|52747|11|4.71428571428571" "Eduardo Salvio|50147|18|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286" "Xabi Alonso|50037|3|4.85714285714286"
"Ángel Di María|52747|11|5" "Eduardo Salvio|50147|18|4.71428571428571" "Riyad Mahrez|53577|26|4.85714285714286" "Saúl Ñíguez|50124|8|4.42857142857143" "Thiago Alcántara|50037|6|4.71428571428571"
"Ángel Di María|52747|11|4.85714285714286" "Eduardo Salvio|50147|18|4.85714285714286" "Saúl Ñíguez|50124|8|5" "Thiago Alcántara|50037|6|4.71428571428571" "Xabi Alonso|50037|3|4.85714285714286"
"Arjen Robben|50037|10|4" "Corentin Tolisso|5312|8|4.42857142857143" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4" "Thiago Alcántara|50037|6|4.85714285714286"
"Arjen Robben|50037|10|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Thiago Alcántara|50037|6|4.28571428571428"
"Arjen Robben|50037|10|4.28571428571428" "Eduardo Salvio|50147|18|4.71428571428571" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.71428571428571" "Thiago Alcántara|50037|6|4.85714285714286"
"Corentin Tolisso|5312|8|4.28571428571428" "Eduardo Salvio|50147|18|4" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286"
"Corentin Tolisso|5312|8|3.85714285714286" "Eduardo Salvio|50147|18|4.28571428571428" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.28571428571428" "Thiago Alcántara|50037|6|4.85714285714286"
"Eduardo Salvio|50147|18|4.85714285714286" "Miroslav Radović|50146|32|4.85714285714286" "Nicolás Gaitán|50147|10|4.85714285714286" "Saúl Ñíguez|50124|8|4.85714285714286" "Thiago Alcántara|50037|6|4.85714285714286"
